Date,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol_Type,Flow_Duration,Packet_Size,Flow_Bytes_per_s,Flow_Packets_per_s,Total_Forward_Packets,Total_Backward_Packets,Packet_Length_Mean_Forward,Packet_Length_Mean_Backward,IAT_Forward,IAT_Backward,Active_Duration,Idle_Duration,IDS_Alert_Count,Anomaly_Score,Attack_Vector,Attack_Severity,Botnet_Family,Malware_Type,CPU_Utilization,Memory_Utilization,System_Patch_Status,Label,Normalized_Packet_Flow,Anomaly_Severity_Index
2023-02-06 14:00:00,192.168.1.1,4.4.4.4,11494,8080,UDP,268,411,9.154082864623444,3.1757900469552793,19,17,40.45160185666436,45.44716238653068,22.816197148318565,1.8674001677232703,37.77815777253575,95.82783555046453,1,25.216767389824945,None,Medium,None,None,17.786073789781813,10.63614355749473,Outdated,Attack,0.13432835820895522,35.101810149273064
2023-02-06 15:00:00,10.0.0.1,4.4.4.4,5115,443,TCP,38,420,6.877948597485299,2.5634444697663854,19,19,58.44323170538384,40.668167505112784,11.617614545305434,6.763023737468355,40.45854068883796,114.38987575601273,0,46.206464928161644,None,Low,None,None,26.918052484996092,24.29689599848036,Up-to-date,Normal,1.0,33.76858444733778
2023-02-06 16:00:00,192.168.1.1,8.8.8.8,2388,443,TCP,160,339,6.614353538199602,3.9211043239676253,26,9,49.815052121707005,33.167818480534784,6.99657437252959,3.4909692734250792,33.78955026609083,93.33855837301837,1,17.25823636900492,Brute Force,Medium,None,Ransomware,17.538461431336184,13.85701498546438,Up-to-date,Normal,0.21875,24.09586704329533
2023-02-06 17:00:00,172.16.0.1,8.8.8.8,53980,443,TCP,117,774,5.148348898804257,1.3202598570813142,22,12,59.56226419372027,36.30310231388944,8.39514923134994,0.5571200254979952,35.94307463868325,109.46209251492121,2,35.31985310122529,None,Medium,None,None,35.40819085166192,33.292356652869124,Up-to-date,Normal,0.2905982905982906,47.87717854932824
2023-02-06 18:00:00,192.168.1.1,8.8.8.8,1840,80,UDP,112,519,8.742479710494427,2.647848884068887,32,11,47.890617997703416,44.8902556258062,11.613303109263525,2.2959520022943556,27.86031704811268,103.36608837780378,1,44.9687302500446,SQL Injection,Medium,None,None,28.830555032221678,37.67092165668354,Up-to-date,Attack,0.38392857142857145,54.187475133539735
2023-02-06 19:00:00,192.168.1.1,8.8.8.8,53305,80,TCP,196,764,7.8203661606247925,2.2774907153869948,25,17,38.424570687013784,51.578106439449996,13.736939970298385,4.103489184820494,28.15740436885412,112.83663116610803,0,22.40796845335821,DDoS,Medium,None,None,31.16790493220622,64.74983958448341,Outdated,Normal,0.21428571428571427,15.423874148576763
2023-02-06 20:00:00,10.0.0.1,8.8.8.8,8127,80,UDP,424,399,8.426751198819625,3.145985597409991,21,17,58.25902597987937,39.23387596119624,7.422918300674098,3.1591681547093176,31.082347412058123,138.76199325880472,1,60.934736169363056,None,High,None,Ransomware,25.9927163464667,39.63383741892587,Up-to-date,Normal,0.08962264150943396,76.35440744296885
2023-02-06 21:00:00,192.168.1.1,8.8.8.8,18076,80,TCP,98,439,4.12523235803241,2.3035083933162803,16,11,63.0321813929305,49.06935010229952,2.5920087291588727,0.8365911580704929,25.30811998802836,81.27596978841643,2,30.652060226281463,None,Low,None,None,61.05173256869561,25.383560720117572,Up-to-date,Normal,0.2755102040816326,25.054170301946083
2023-02-06 22:00:00,192.168.1.1,4.4.4.4,38341,80,UDP,58,365,13.77308407660197,3.3842507554408896,17,14,58.82538629224361,37.549343882499045,9.406423094786106,7.853630913038794,35.6284697527974,102.14327137157564,1,32.95771306745942,DDoS,Low,None,None,41.69819031863597,9.926636647468474,Up-to-date,Normal,0.5344827586206896,32.53372681552079
2023-02-06 23:00:00,192.168.1.1,8.8.8.8,46954,8080,UDP,173,571,4.215187043961741,2.635684154863977,18,13,56.92799253722937,49.71141849199306,0.4009912883864206,4.436220278345136,25.649793795471812,136.63292413961568,1,47.13719744441321,None,Low,None,None,57.25997060445144,23.90114471511179,Up-to-date,Normal,0.1791907514450867,34.11090847655084
2023-02-07 00:00:00,192.168.1.1,8.8.8.8,42243,443,TCP,55,575,4.745585878646364,1.7608169275827081,24,17,47.18629068647018,30.057205851086167,1.5599801225243204,1.360203094932145,23.894158707039033,122.88958061865108,1,48.445434767469806,None,Low,None,None,21.28071091105639,37.0691105802283,Up-to-date,Normal,0.7454545454545455,64.56969468697284
2023-02-07 01:00:00,192.168.1.1,4.4.4.4,62802,80,TCP,112,263,13.075556252564207,3.3149999799200245,16,14,72.39846102002124,39.702639374242665,12.035543550136165,0.5133902386673902,37.334988019268614,106.86906489503286,0,18.495729648561642,None,Low,Emotet,None,27.774180828910527,11.089676747957492,Up-to-date,Normal,0.26785714285714285,13.358692250343713
2023-02-07 02:00:00,192.168.1.1,8.8.8.8,34558,80,TCP,146,450,11.94322162653081,2.4724489218935095,11,11,46.76903111282438,59.51719800383211,6.502807074383744,9.70907362504524,25.791073216371885,103.37534127034945,3,10.960565946075503,None,Low,None,None,24.431838409103765,57.88056056961636,Up-to-date,Normal,0.1506849315068493,19.76495597469487
2023-02-07 03:00:00,10.0.0.1,8.8.8.8,5876,80,TCP,169,527,3.5808852376850258,3.0438901978808044,17,14,73.22298390033086,48.87569319158455,11.940578512817954,6.043772483347888,30.567685232540722,92.09445168238635,1,34.11934694754132,None,High,Mirai,None,10.24166416315629,33.74542249357265,Up-to-date,Normal,0.1834319526627219,51.85256132381032
2023-02-07 04:00:00,192.168.1.1,8.8.8.8,60907,80,TCP,57,654,4.900831673636624,4.257715639981568,18,10,46.321396155017794,36.67817273225319,10.373996529552931,0.7280091848442263,24.488525420774096,133.95932883569256,1,9.143214738542238,None,Low,None,None,33.02180095406445,45.85901715740475,Outdated,Normal,0.49122807017543857,10.368766567500685
2023-02-07 05:00:00,192.168.1.1,8.8.8.8,35888,80,TCP,70,335,23.27658264467537,1.9436188379446036,23,5,32.15449965577548,34.311098029576094,10.610952303201579,3.087269883286275,31.29075858232455,104.1217658373712,1,5.532026354676098,Brute Force,Low,None,None,29.042301290172556,81.22299976819669,Up-to-date,Normal,0.4,6.646277560818713
2023-02-07 06:00:00,10.0.0.1,8.8.8.8,10154,443,TCP,82,167,7.397719871352698,2.6590382687969862,21,14,44.87436363854827,42.468651643773626,9.411720050140907,2.751704497828157,30.13869038706958,112.7370860677573,1,13.725151748562311,None,Low,None,None,24.879178682619493,42.96365303486347,Outdated,Attack,0.4268292682926829,17.457103795258178
2023-02-07 07:00:00,192.168.1.1,4.4.4.4,37878,80,TCP,242,425,10.260257075270362,2.9807564100344988,19,15,45.10929670617287,29.488717053213797,13.852546627602669,3.7751162031899703,35.5492679480264,93.96912116108612,0,30.63377410886443,None,Low,None,None,0.1593948694229412,65.61658034922522,Up-to-date,Normal,0.14049586776859505,30.58494544462429
2023-02-07 08:00:00,192.168.1.1,8.8.8.8,49098,8080,TCP,126,559,5.480136814025473,1.7850295429989624,17,18,36.410255960065925,47.38959051517713,16.68107723156317,17.194094676931932,30.266496623222583,126.80233690327184,0,34.237176723534105,SQL Injection,Low,None,None,12.133987576209579,29.038797186522046,Up-to-date,Normal,0.2777777777777778,30.08284195345556
2023-02-07 09:00:00,192.168.1.1,8.8.8.8,10258,80,TCP,90,329,23.38424063793703,1.7448413120343198,21,19,44.98960004194493,38.85888236794216,13.403652892650255,4.5631302785692185,27.061445891728408,111.86878892390163,1,42.07360168439951,None,Low,None,None,41.025046417679086,56.2690694872302,Up-to-date,Normal,0.4444444444444444,42.01186977360026
2023-02-07 10:00:00,192.168.1.1,8.8.8.8,28981,80,TCP,10,305,4.443925755233086,1.8872664234249301,18,16,54.17310347108042,48.238574500091005,14.377196184239676,23.996526294890216,33.8210559485719,83.99536428647755,1,16.438552371943445,None,Medium,None,None,9.071061155455018,25.647057582731907,Up-to-date,Normal,3.4,25.30815025471276
2023-02-07 11:00:00,192.168.1.1,1.1.1.1,40047,22,TCP,100,340,5.672771999142692,3.6764024671671973,19,13,45.933556294594624,42.779658734094106,0.8774407596336398,19.562724577208527,27.02210425830437,107.9613814029318,1,29.209462803921614,None,Low,None,None,35.61365561653539,30.369867847507514,Up-to-date,Normal,0.32,31.84285870659847
2023-02-07 12:00:00,172.16.0.1,8.8.8.8,36422,80,TCP,12,614,10.666628435573983,3.5365325137931145,23,10,43.328610810151005,41.39478406412592,20.397822739624843,2.176190902529212,31.623266291168278,136.2575730564655,0,22.55102918346487,None,Low,None,None,19.631170891194884,37.159913096064194,Outdated,Normal,2.75,18.12399810673565
2023-02-07 13:00:00,192.168.1.1,8.8.8.8,21674,443,TCP,18,209,4.724788977596228,5.106325295357868,21,18,40.3715036679364,40.17789608509662,5.9291134662970535,9.210090071346118,34.24294768650702,74.94545202963326,2,16.72851879505342,DDoS,Low,None,None,42.95160509748352,17.104960570726625,Up-to-date,Normal,2.1666666666666665,20.02779465647174
2023-02-07 14:00:00,192.168.1.1,8.8.8.8,24403,8080,TCP,113,364,11.353220229156326,2.7284271348733635,19,17,39.89602577959381,50.30312068041455,16.982688896090814,6.249339646599253,29.55944019486912,92.81462225278258,2,18.044476202087235,None,Low,None,None,20.979697361545423,14.764525474063692,Up-to-date,Normal,0.3185840707964602,29.923692281338855
2023-02-07 15:00:00,192.168.1.1,4.4.4.4,64262,22,TCP,28,938,18.352983386767804,2.347390278767269,19,14,59.982988926223015,45.78037837998201,1.5841153180273757,9.527781637446918,47.98758389811552,98.28703984221987,3,37.32877913098029,DDoS,Low,None,None,15.776808473070899,33.20523866967536,Up-to-date,Attack,1.1785714285714286,75.02387565640225
2023-02-07 16:00:00,192.168.1.1,8.8.8.8,19177,443,TCP,191,339,9.101668448623478,3.652087849718525,16,11,56.08760104978689,39.66298909922694,28.868956251301295,22.779123951421003,27.55081740674342,97.45185692171036,0,16.468970870934328,None,Low,None,None,15.90100784430542,11.781593018779946,Up-to-date,Normal,0.14136125654450263,13.850238520870684
2023-02-07 17:00:00,192.168.1.1,4.4.4.4,43787,80,TCP,148,586,4.836796052914138,2.635907385283719,26,20,58.29232184334356,43.62757863332651,9.578296969958945,7.709675268866731,22.355571507216567,94.08141442903505,0,28.499637673761193,Brute Force,Low,None,None,16.154487671677682,11.894263447613648,Up-to-date,Normal,0.3108108108108108,23.895667219280632
2023-02-07 18:00:00,192.168.1.1,8.8.8.8,62606,443,TCP,10,745,9.764881275357464,4.495281253828208,13,10,45.83279685333058,26.637719761851784,23.70737178172423,1.720051740069778,28.510699017934805,119.84663877810037,1,47.108552380847726,None,Low,None,None,45.51337658823384,22.49500388203815,Outdated,Normal,2.3,43.45946399505296
2023-02-07 19:00:00,192.168.1.1,8.8.8.8,5804,8080,TCP,56,364,9.28903332881522,2.5956430280874594,24,19,44.24948988755521,40.28137778438413,8.001334403636159,10.985863757941207,34.60382073730188,65.60581394614633,1,60.485431736647655,DDoS,Low,None,None,35.85384139404838,44.47223478417584,Outdated,Attack,0.7678571428571429,65.69255456162016
2023-02-07 20:00:00,192.168.1.1,8.8.8.8,26191,80,ICMP,135,541,9.421828146376386,4.134648427620758,19,18,37.17576459157163,36.31198982233005,7.847748712347898,4.5139701602406905,32.72577682851007,104.13444085391106,0,30.89168334966026,None,High,None,None,13.526266759768834,30.97108893716255,Up-to-date,Normal,0.2740740740740741,26.71319185320212
2023-02-07 21:00:00,10.0.0.1,8.8.8.8,53879,80,TCP,180,490,5.322046437413,2.3032447305753223,23,19,56.95699065857585,45.07825240169402,28.50020353817037,1.0695630102655116,26.256232212702407,63.36951709908948,2,30.5291724915688,None,Medium,None,None,21.41163442324831,10.486770157875517,Outdated,Normal,0.23333333333333334,50.35069864459275
2023-02-07 22:00:00,192.168.1.1,4.4.4.4,3785,8080,UDP,90,747,5.175528050722823,2.017106255556157,20,10,40.4794377563203,36.962796429481365,1.7519169479031818,7.477654130643174,27.48434241284267,119.58221130498272,1,37.708374621862006,None,Medium,None,None,4.73540677516169,43.300108508078736,Up-to-date,Normal,0.3333333333333333,60.822468501470304
2023-02-07 23:00:00,10.0.0.1,4.4.4.4,34986,80,TCP,2,650,6.992063542538648,2.0442195986552374,19,17,62.68309589198393,43.608253490173766,0.21520584222935737,5.933211221205814,33.93246595316553,93.6504949067413,1,24.941994556910075,DDoS,Medium,None,None,17.79301450108565,37.090748552246,Outdated,Normal,18.0,34.716394508880676
2023-02-08 00:00:00,192.168.1.1,8.8.8.8,48719,22,UDP,14,423,8.600246574972315,2.546400790747909,16,17,73.96083387237611,30.591609350663372,0.0732027695469282,16.226981394700346,38.3414688525437,92.80588800398141,0,24.385805566006695,SQL Injection,Low,None,None,41.54211516849506,29.024044235934536,Outdated,Normal,2.357142857142857,14.255426133010914
2023-02-08 01:00:00,192.168.1.1,1.1.1.1,2904,80,ICMP,17,517,2.220735081761733,2.2610375953200923,22,14,51.31974006030471,39.21183286787255,11.546690877359184,14.65447368534444,34.34300748956677,88.07440811073059,0,44.297838939148775,None,Low,None,None,31.229571666960037,24.081103231715197,Up-to-date,Normal,2.1176470588235294,30.463813580732776
2023-02-08 02:00:00,192.168.1.1,8.8.8.8,19272,443,TCP,34,474,4.617335437742812,5.388526992915536,18,15,63.97429944750685,36.50371045742091,17.85512099755454,5.650100910140668,30.970142873241326,66.0633355338257,1,23.992932873952288,None,Medium,None,None,42.33819745219664,43.998756372292284,Up-to-date,Normal,0.9705882352941176,23.42428078896191
2023-02-08 03:00:00,10.0.0.1,8.8.8.8,63222,443,UDP,126,450,4.93134790508536,1.1093220403924757,24,13,47.97036576214207,46.06499296250707,0.5142406361872763,6.092022585833273,29.45151188462141,95.23909282962194,3,29.704352874144142,None,Low,None,None,27.182409896497735,23.626183874628538,Up-to-date,Normal,0.29365079365079366,51.6155325194713
2023-02-08 04:00:00,192.168.1.1,4.4.4.4,2176,80,UDP,207,461,4.945694252179783,4.403751142307911,18,11,53.26085024662997,45.59127936048229,1.253140644871673,2.6396476595304494,29.2515471775045,88.73535190642357,2,17.598161437919025,None,Low,None,None,23.130718890760647,18.294026264824634,Up-to-date,Attack,0.14009661835748793,28.389146013803792
2023-02-08 05:00:00,192.168.1.1,4.4.4.4,54331,22,TCP,69,579,4.845397707673954,2.950306999887367,22,13,35.24421240584484,39.24646089792072,1.3458675423512507,2.089875666584564,27.16901679515265,98.00207476621804,0,28.454406042898288,Brute Force,Low,None,None,30.927522117855855,47.05387574306415,Up-to-date,Normal,0.5072463768115942,19.654163320476407
2023-02-08 06:00:00,10.0.0.1,4.4.4.4,55308,80,UDP,171,680,7.613220615025312,1.6937675075020742,18,11,48.631318931070666,44.31019746058819,0.5934892658746114,11.594226388880283,22.17698057779569,136.25366513492918,1,38.481293309654795,None,Medium,Emotet,None,11.884858298238655,4.566762183470567,Up-to-date,Normal,0.1695906432748538,57.410974071284066
2023-02-08 07:00:00,10.0.0.1,4.4.4.4,37460,22,TCP,88,401,5.587739205750868,2.191112492772396,26,20,51.2896378127091,27.949422229648285,1.4563318639023373,20.869524989241544,27.761902163451335,92.63320715501287,1,12.717723603868446,None,Medium,None,None,38.28283788003831,16.18510749592492,Up-to-date,Normal,0.5227272727272727,13.289542856982013
2023-02-08 08:00:00,192.168.1.1,1.1.1.1,8281,443,TCP,22,559,13.229931759315711,2.6861549154741917,18,17,50.14123053729002,44.12488390959421,0.9794537221875104,3.894690659701806,33.526175810226945,91.1399445070819,0,16.22625210571958,None,Low,None,None,7.0471907477753115,32.33959723289097,Up-to-date,Normal,1.5909090909090908,15.082757168614613
2023-02-08 09:00:00,192.168.1.1,8.8.8.8,42767,8080,TCP,200,629,7.821640767350754,3.4556380887182927,16,22,41.35582970004871,20.56050532020545,17.035773764879952,0.1609456010474379,30.438165213064753,98.43504726281392,1,45.24228502611115,None,Low,None,None,47.70404254795925,29.68685130776153,Outdated,Normal,0.19,40.05966948929175
2023-02-08 10:00:00,192.168.1.1,8.8.8.8,34944,443,UDP,399,445,12.045083611316757,3.382730253988338,23,17,54.377554725812075,51.70885698473808,2.6305650038370985,2.0099607334396628,26.963312067019046,115.51450280508988,0,0.8957324323853738,SQL Injection,Medium,Emotet,None,57.268592097736295,23.794138818227168,Up-to-date,Normal,0.10025062656641603,0.38275907939546255
2023-02-08 11:00:00,192.168.1.1,4.4.4.4,64944,80,TCP,23,592,6.025605612823481,2.1550098498942987,26,13,50.72450100929722,41.27334359490533,34.49331476786822,3.795486408267179,25.97474309662981,106.66631104918176,0,15.209769352224939,Brute Force,Medium,None,None,16.579405052615197,46.38969166342576,Up-to-date,Normal,1.6956521739130435,12.68808008375104
2023-02-08 12:00:00,192.168.1.1,8.8.8.8,18913,443,TCP,105,778,3.673707662051265,2.216424208721069,19,17,64.69951329297409,42.87285820239202,8.295772214060161,5.424368999931186,27.447338098743284,76.85046981216459,1,13.088285784712337,None,Medium,None,None,34.510010013038524,16.092147390862092,Up-to-date,Normal,0.34285714285714286,14.51283992611399
2023-02-08 13:00:00,10.0.0.1,8.8.8.8,24974,443,TCP,32,558,7.630529398880588,3.443869350276376,20,14,46.81192340308367,28.180531123098913,1.518967877013263,1.7712603443729011,30.90145201849816,91.46174504182257,0,26.399625401422135,None,Low,None,None,9.290421035990551,41.237769451737336,Up-to-date,Normal,1.0625,23.94698904970571
2023-02-08 14:00:00,192.168.1.1,8.8.8.8,55682,80,UDP,77,595,12.916883797478311,1.7106969748243093,19,18,45.28920842760457,33.773555016282074,7.094511687407646,14.69936071298938,36.61445992964503,107.02294058677695,1,38.342135242647736,None,High,None,Spyware,10.354147866808065,29.34854432537667,Outdated,Attack,0.4805194805194805,58.19708154222353
2023-02-08 15:00:00,192.168.1.1,8.8.8.8,16376,443,UDP,300,402,13.559527092971141,1.939793782450638,19,14,58.117515613656344,44.3159427604653,21.296340160552553,6.609431850363179,25.36973137141414,106.41662263609808,0,24.29491700614914,None,Low,None,None,48.72451121321361,10.165635285502901,Up-to-date,Normal,0.11,12.457337445247063
2023-02-08 16:00:00,192.168.1.1,4.4.4.4,51981,80,TCP,212,500,6.993485100513984,2.5320298421558873,18,15,59.773100883957554,38.925195822063614,20.679842302230757,2.8766166842702483,26.805742848182984,115.10606766155585,1,27.278259201976535,None,Medium,None,None,68.91970264331802,23.59647962562044,Up-to-date,Normal,0.15566037735849056,14.354779597711083
2023-02-08 17:00:00,192.168.1.1,8.8.8.8,23522,80,TCP,158,529,9.846313434062287,3.5849037276928617,15,17,56.42240938177246,57.11448593082394,5.111919510124702,3.2782903791681512,35.949286963271135,109.03609035769426,0,56.47799349873783,None,Low,None,None,20.14487241032392,12.454623192792392,Up-to-date,Normal,0.20253164556962025,45.10057376850605
2023-02-08 18:00:00,192.168.1.1,4.4.4.4,1171,22,UDP,8,584,10.103942329324115,2.7995005530813257,14,22,48.61134765485966,18.688537952472743,6.456783332079512,11.605977280949494,38.57402935121847,70.1747287205857,2,13.179733651734018,None,Low,Mirai,None,62.46742166492963,57.13222077841466,Up-to-date,Normal,4.5,10.381192516979459
2023-02-08 19:00:00,192.168.1.1,8.8.8.8,32242,80,TCP,56,503,9.220272511017932,2.634041897232139,19,20,32.25063761377632,39.873473820356246,0.2728743726429669,4.42718791876839,33.4435153777782,101.00212225359245,1,61.481291742944556,None,Low,None,None,46.89734104857878,62.049558154029604,Up-to-date,Normal,0.6964285714285714,55.27820892015704
2023-02-08 20:00:00,192.168.1.1,1.1.1.1,30561,443,TCP,67,390,3.8777895477336135,1.9664524593427877,17,15,36.689933051949055,39.430808192733735,7.685163988674885,7.297163155097674,23.68025469688272,84.035749963778,0,42.600778623195964,None,High,None,None,46.49836759300641,27.1760066123373,Up-to-date,Normal,0.47761194029850745,22.79211198149941
2023-02-08 21:00:00,10.0.0.1,8.8.8.8,64090,80,ICMP,75,539,9.219537624487065,4.925962663964539,17,20,61.80663784303029,51.114233407759706,9.658867348134642,2.5715777732116964,37.086467899030346,101.93404545245244,0,17.52863770515173,None,Low,None,None,56.741928957218235,9.170764615937573,Up-to-date,Normal,0.49333333333333335,7.582550551326367
2023-02-08 22:00:00,192.168.1.1,4.4.4.4,7331,80,TCP,94,451,8.706041373126396,3.3110508278258384,12,12,64.69930192588984,42.13472337368707,11.479541911275152,1.7582577886456292,26.601506120973724,124.27818654164129,1,17.99094837303239,None,Medium,None,None,46.95184029479908,42.01549253733798,Up-to-date,Normal,0.2553191489361702,16.159171545705995
2023-02-08 23:00:00,192.168.1.1,8.8.8.8,32825,80,TCP,50,541,12.111355394442748,3.1530809448819115,26,21,43.38677217665629,17.136833676165704,2.5239205158692406,17.109150660059292,24.32422858405916,113.04375589498633,1,14.101848152719887,DDoS,Medium,Emotet,None,15.928066809213753,23.13164060780489,Up-to-date,Attack,0.94,20.073438861480447
2023-02-09 00:00:00,192.168.1.1,8.8.8.8,17080,443,TCP,19,435,2.9089574520398687,1.6413429840423552,18,15,51.481070387471945,55.42677794864611,14.251276794309355,0.4198794736826487,26.95399819183193,59.73454746758481,0,29.13563609814325,None,Low,None,None,32.23604408826254,42.110014246819176,Up-to-date,Normal,1.736842105263158,19.74345960015006
2023-02-09 01:00:00,10.0.0.1,4.4.4.4,51039,80,TCP,5,799,5.7078398294378045,2.9065842630268417,18,12,70.17262062553866,42.42591427747416,8.89733689050405,4.178349678587786,26.346815088226254,92.22945808781792,2,32.65837878705839,None,Medium,None,None,3.071560268275221,39.08015786111294,Up-to-date,Normal,6.0,66.43211134108904
2023-02-09 02:00:00,10.0.0.1,4.4.4.4,45854,22,TCP,7,729,7.167431705565438,3.2885626838484656,15,17,65.5149629265701,35.02803962177226,17.969995017275266,4.979290643790472,31.817447719081123,80.2517284875005,2,2.2971471150729,None,High,None,Ransomware,15.342243147919055,14.626885544944985,Up-to-date,Normal,4.571428571428571,4.081199059775738
2023-02-09 03:00:00,192.168.1.1,4.4.4.4,5189,80,TCP,117,509,4.099740111456198,2.1244526893536895,16,23,42.931103506686554,49.17365023528588,1.0151676767555726,0.2610857592122943,30.441790758390745,84.78687217674234,2,16.00954495762563,None,Low,None,None,7.954778764248002,41.956862681744546,Up-to-date,Normal,0.3333333333333333,30.92519491424288
2023-02-09 04:00:00,192.168.1.1,4.4.4.4,48416,80,TCP,62,378,6.675472929049513,4.26908791886639,30,15,56.16358117097062,50.58861497067059,25.695229146718127,3.8494821260697947,20.49308047670383,110.84852573499329,0,20.498595611931233,DDoS,Low,None,None,22.719085852023394,10.942083003743765,Up-to-date,Normal,0.7258064516129032,15.841502076397473
2023-02-09 05:00:00,192.168.1.1,8.8.8.8,57189,22,TCP,208,266,10.973043951262376,3.525354791444305,17,13,49.753470670578665,46.61222806494267,11.858674473191911,22.355440383643025,25.25181840521893,91.61917719328557,3,34.30550990141102,None,Low,None,None,39.203437172325515,66.24300853649686,Up-to-date,Normal,0.14423076923076922,49.76991748459063
2023-02-09 06:00:00,192.168.1.1,8.8.8.8,34751,22,TCP,70,547,9.064560397849945,2.711845114037516,20,14,46.03743929061268,33.84400252140567,3.6634430031237986,1.4241146249299752,31.840114036540804,104.01427165541001,2,33.05131020976545,None,Low,None,Ransomware,36.33600112369512,3.846580943681868,Up-to-date,Normal,0.4857142857142857,44.15855017261003
2023-02-09 07:00:00,172.16.0.1,4.4.4.4,57500,443,TCP,4,452,12.182868735805895,2.6421489441933717,18,9,45.221412830455996,38.34636650975591,10.852180854429037,4.009394182359497,26.88741917323995,81.2454968166788,2,8.260610642123927,None,Low,None,None,35.14637071251644,11.590214645933514,Up-to-date,Normal,6.75,11.242907791752637
2023-02-09 08:00:00,192.168.1.1,4.4.4.4,20500,443,TCP,102,494,18.23196190755106,2.786526240061377,17,8,59.52575302360107,46.00598672452652,44.81699207343248,0.7111282843146624,33.49413331069157,83.98958914542226,1,17.275203857959816,None,Low,None,None,7.557526964807567,28.241753291678194,Up-to-date,Normal,0.24509803921568626,27.03892667465812
2023-02-09 09:00:00,192.168.1.1,1.1.1.1,24487,80,TCP,43,404,7.515331668924943,5.480163451454217,15,18,40.46894722070499,36.960175244261706,3.5664821034034278,2.036502833181874,24.743366359850363,82.21446573191037,0,4.137935182269481,None,Low,None,None,3.7402747001175998,51.671817543425114,Up-to-date,Normal,0.7674418604651163,3.9831650395397906
2023-02-09 10:00:00,192.168.1.1,4.4.4.4,63278,80,UDP,13,378,5.58140824592115,2.2220362325075484,24,22,72.1023784385001,20.49108127042574,12.491515339510954,13.430652932203293,34.51712316819206,98.71126744751605,2,10.375272050149343,SQL Injection,Low,None,None,11.082035393770418,23.477276043032116,Up-to-date,Normal,3.5384615384615383,19.360707227488575
2023-02-09 11:00:00,192.168.1.1,8.8.8.8,21784,443,TCP,77,413,8.2050451415014,2.2043967188845346,21,21,54.76880656123171,39.208292355482264,13.889569231050523,10.106239841859933,26.20365872148234,122.3347381877845,3,22.707080369349356,None,Low,None,None,18.324401702092707,63.56598388468607,Up-to-date,Normal,0.5454545454545454,44.25655824554267
2023-02-09 12:00:00,172.16.0.1,1.1.1.1,56755,443,TCP,247,510,12.406313725141413,2.24673869340579,21,12,40.809140389848544,51.96086073142969,5.685667593324108,1.0653769120428584,33.038962178264406,121.25208311565338,0,13.023480747344262,None,Medium,None,None,18.687148238271607,12.94901877003925,Up-to-date,Normal,0.13360323886639677,10.589763594305278
2023-02-09 13:00:00,192.168.1.1,8.8.8.8,61838,22,ICMP,27,546,5.369465673863805,1.854227507876239,19,16,55.08732226986166,39.75046224409534,23.37863506490884,1.7935143044628135,36.69895250745409,96.97209564323134,2,10.935239510507419,None,Low,Mirai,None,29.51230512690194,59.558767979004465,Outdated,Attack,1.2962962962962963,16.176099869067432
2023-02-09 14:00:00,192.168.1.1,1.1.1.1,3031,80,TCP,46,484,6.769555780038951,3.1885472086087896,23,8,52.38470555417747,39.653836810880144,11.24406415843621,1.311581694896299,31.10557900565974,109.39225314997843,3,7.743207527029876,None,Medium,None,Spyware,7.562817920944973,13.479399840631473,Up-to-date,Normal,0.6739130434782609,17.08014729746787
2023-02-09 15:00:00,192.168.1.1,8.8.8.8,30343,443,TCP,36,477,5.988006000838372,2.3363524127732487,22,11,57.89302230218996,48.688656936501886,4.356261715556841,2.321555463721314,39.88785424853538,63.78832245318315,0,36.58801563960926,None,Low,None,None,26.841998918719273,14.539574976214006,Up-to-date,Normal,0.9166666666666666,26.767060877244507
2023-02-09 16:00:00,192.168.1.1,8.8.8.8,1485,80,UDP,9,698,7.591295390433376,2.7388841614483805,15,12,56.081251073672114,26.504954983501825,14.221106988035734,5.735102536588984,39.17417879677434,108.63958143653093,2,37.874067989578464,None,Low,None,None,31.19173287891733,74.96830722082174,Outdated,Attack,3.0,54.69086429385837
2023-02-09 17:00:00,192.168.1.1,8.8.8.8,10259,443,UDP,231,540,20.06066355987298,2.7221983770639233,22,12,54.35414850758177,46.730614638355426,15.713453420624571,8.979489227008097,24.38859287216996,95.93619051603558,5,54.104599126310696,None,Medium,None,None,17.86513318228006,24.323758018984993,Up-to-date,Normal,0.1471861471861472,124.0622744090201
2023-02-09 18:00:00,192.168.1.1,8.8.8.8,6176,443,TCP,35,519,3.722649853382895,2.207151973919376,20,16,39.237073402057305,36.73815628669764,26.24938054784868,2.4181458084241534,24.510097259417318,109.3798418531299,1,28.726634089837443,None,Low,Mirai,None,29.676780754312265,31.43748362594027,Up-to-date,Normal,1.0285714285714285,34.20410239400449
2023-02-09 19:00:00,192.168.1.1,8.8.8.8,5027,8080,TCP,120,213,5.592796475628013,3.5004489153944287,19,10,59.423008981456775,33.03158629732887,1.7489523094705264,5.182667964907514,29.658651079301332,86.04980361269253,0,27.576361941484567,DDoS,Low,None,None,10.996314926461597,17.731901536204862,Up-to-date,Normal,0.24166666666666667,24.543978337138025
